Diameter_cm,Longitude,Latitude,Height_m,Volume_cum,SubPlot,x2,x3,DBHClass,Diameter_in,Height_ft,Volume_cuft,CC
28,13642,4007,13.5,0.404,A13,102,5,3,11.02362205,44.29134,14.26712535,S
46,13648,1749,30.8,2.336,D13,32,0,4,18.11023622,101.049872,82.49506144,D
56,13650,3088,22.9,1.862,B13,120,0,6,22.04724409,75.131236,65.75590942,D
59,13650,3392,24.4,2.938,B13,89,0,6,23.22834646,80.052496,103.7544908,D
90,13651,1571,43.7,5.791,D13,66,0,9,35.43307087,143.372708,204.5072349,D
52,13651,3492,25.6,2.246,B13,73,0,5,20.47244094,83.989504,79.31674143,D
33,13652,1410,21,0.657,D13,68,4,3,12.99212598,68.89764,23.20173603,D
32,13654,4437,20.1,0.868,A13,59,0,3,12.5984252,65.944884,30.65313071,D
33,13657,1835,25.9,1.102,D13,15,0,3,12.99212598,84.973756,38.91676272,D
38,13660,1933,22.3,1,D13,16,0,4,14.96062992,73.162732,35.31466671,D
32,13673,1357,28.3,0.86,D13,84,0,3,12.5984252,92.847772,30.37061337,D
31,13680,1771,13.7,0.364,D13,31,0,3,12.20472441,44.947508,12.85453868,S
50,13682,1176,19.5,1.786,D13,114,0,5,19.68503937,63.97638,63.07199475,S
29,13684,4509,15.8,0.531,A13,58,0,3,11.41732283,51.837272,18.75208802,S
29,13685,1016,12.2,0.304,D13,110,12,3,11.41732283,40.026248,10.73565868,S
47,13686,2885,18.3,1.193,C13,17,0,5,18.50393701,60.039372,42.13039739,S
36,13688,3082,24.7,1.214,B13,116,4,4,14.17322835,81.036748,42.87200539,D
35,13690,3842,24.4,1.252,B13,16,0,4,13.77952756,80.052496,44.21396272,D
33,13691,2934,19.2,0.708,C13,16,0,3,12.99212598,62.992128,25.00278403,S
38,13691,3479,23.2,0.852,B13,74,0,4,14.96062992,76.115488,30.08809604,D
50,13691,4677,25.3,1.665,A13,32,0,5,19.68503937,83.005252,58.79892007,D
28,13692,4427,21.3,0.656,A13,60,0,3,11.02362205,69.881892,23.16642136,D
55,13694,1449,23.2,2.193,D13,67,0,6,21.65354331,76.115488,77.4450641,D
25,13695,4896,20.1,0.462,A13,15,0,3,9.842519685,65.944884,16.31537602,D
38,13698,1676,22.9,1.096,D13,34,0,4,14.96062992,75.131236,38.70487472,D
45,13701,4308,22.3,1.645,A13,72,0,5,17.71653543,73.162732,58.09262674,D
44,13702,3495,12.4,0.861,B13,75,0,4,17.32283465,40.682416,30.40592804,S
31,13702,4797,20.7,0.713,A13,30,0,3,12.20472441,67.913388,25.17935737,D
35,13703,2423,27.7,1.065,C13,63,0,4,13.77952756,90.879268,37.61012005,D
34,13703,2793,17.1,0.564,C13,34,0,3,13.38582677,56.102364,19.91747203,S
70,13703,2858,43,5.679,C13,18,0,7,27.55905512,141.07612,200.5519923,D
50,13703,3947,25.9,2.183,B13,18,0,5,19.68503937,84.973756,77.09191743,D
31,13704,3122,15.2,0.505,B13,118,0,3,12.20472441,49.868768,17.83390669,S
33,13706,3698,24.1,0.937,B13,37,0,3,12.99212598,79.068244,33.08984271,D
26,13706,4709,18.9,0.518,A13,31,0,3,10.23622047,62.007876,18.29299736,S
33,13711,4978,19.5,0.803,A13,16,0,3,12.99212598,63.97638,28.35767737,S
33,13714,2646,15.5,0.556,C13,31,0,3,12.99212598,50.85302,19.63495469,S
29,13715,1070,20.7,0.718,D13,111,12,3,11.41732283,67.913388,25.3559307,D
31,13716,1740,20.1,0.771,D13,30,0,3,12.20472441,65.944884,27.22760803,D
35,13720,3682,17.4,0.625,B13,35,0,4,13.77952756,57.086616,22.07166669,S
48,13722,2694,23.2,1.914,C13,32,0,5,18.8976378,76.115488,67.59227209,D
36,13722,3121,14.6,0.517,B13,119,0,4,14.17322835,47.900264,18.25768269,S
29,13722,3615,17.1,0.472,B13,34,0,3,11.41732283,56.102364,16.66852269,S
36,13722,3961,22.9,1.162,B13,17,0,4,14.17322835,75.131236,41.03564272,D
50,13732,4284,18.7,1.519,A13,71,0,5,19.68503937,61.351708,53.64297873,S
33,13733,2050,16.8,0.655,C13,108,0,3,12.99212598,55.118112,23.1311067,S
29,13734,3493,21.6,0.551,B13,76,0,3,11.41732283,70.866144,19.45838136,D
33,13734,4034,26.5,0.999,A13,105,0,3,12.99212598,86.94226,35.27935204,D
52,13742,4721,24.8,2.555,A13,29,0,5,20.47244094,81.364832,90.22897345,D
60,13747,4873,28.4,3.769,A13,17,0,6,23.62204724,93.175856,133.1009788,D
31,13748,1052,21.3,0.663,D13,112,0,3,12.20472441,69.881892,23.41362403,D
31,13751,1087,26.8,0.84,D13,113,0,3,12.20472441,87.926512,29.66432004,D
25,13753,3695,21.3,0.477,B13,36,0,3,9.842519685,69.881892,16.84509602,D
32,13756,2364,13.1,0.487,C13,75,0,3,12.5984252,42.979004,17.19824269,S
74,13757,3512,22.3,5.608,B13,77,0,7,29.13385827,73.162732,198.0446509,D
26,13761,1959,17.7,0.33,D13,17,0,3,10.23622047,58.070868,11.65384001,S
44,13765,1738,21.9,1.606,D13,29,0,4,17.32283465,71.850396,56.71535474,D
39,13776,1309,28,1.29,D13,81,0,4,15.35433071,91.86352,45.55592006,D
39,13778,3935,25.9,1.501,B13,19,0,4,15.35433071,84.973756,53.00731473,D
27,13779,1776,22.6,0.596,D13,28,0,3,10.62992126,74.146984,21.04754136,D
31,13779,4921,22.9,0.684,A13,111,0,3,12.20472441,75.131236,24.15523203,D
52,13782,4167,30.8,2.526,A13,101,0,5,20.47244094,101.049872,89.20484811,D
37,13784,1430,17.1,0.761,D13,69,0,4,14.56692913,56.102364,26.87446137,S
42,13784,3659,25.6,1.511,B13,33,0,4,16.53543307,83.989504,53.3604614,D
28,13786,1385,18,0.515,D13,83,0,3,11.02362205,59.05512,18.18705336,S
39,13787,1971,22.4,1.019,D13,18,0,4,15.35433071,73.490816,35.98564538,D
32,13789,2710,23.5,0.842,C13,30,14,3,12.5984252,77.09974,29.73494937,D
32,13790,2546,20.1,0.656,C13,66,0,3,12.5984252,65.944884,23.16642136,D
30,13790,4115,22.3,0.584,A13,106,0,3,11.81102362,73.162732,20.62376536,D
47,13791,1112,19.2,1.1,D13,116,8,5,18.50393701,62.992128,38.84613338,S
45,13792,4670,23.2,1.475,A13,27,0,5,17.71653543,76.115488,52.0891334,D
27,13794,2813,17.7,0.361,C13,20,0,3,10.62992126,58.070868,12.74859468,S
31,13802,4282,18,0.548,A13,70,0,3,12.20472441,59.05512,19.35243736,S
25,13803,2700,18.3,0.345,C13,29,0,3,9.842519685,60.039372,12.18356002,S
31,13803,3812,22.3,0.743,B13,20,0,3,12.20472441,73.162732,26.23879737,D
28,13805,2272,17.4,0.336,C13,74,12,3,11.02362205,57.086616,11.86572802,S
29,13808,4705,21.9,0.58,A13,28,0,3,11.41732283,71.850396,20.48250669,D
30,13809,2800,19.8,0.558,C13,33,0,3,11.81102362,64.960632,19.70558403,S
34,13814,2027,12.2,0.434,C13,110,0,3,13.38582677,40.026248,15.32656535,S
92,13814,4747,56,11.596,A13,26,0,9,36.22047244,183.72704,409.5088752,D
52,13814,4837,19.9,1.676,A13,18,0,5,20.47244094,65.288716,59.18738141,S
30,13816,3021,22.9,0.546,B13,121,0,3,11.81102362,75.131236,19.28180802,D
38,13816,3306,27.1,1.614,B13,87,0,4,14.96062992,88.910764,56.99787207,D
37,13817,1378,25.3,1.478,D13,82,0,4,14.56692913,83.005252,52.1950774,D
28,13819,3898,22.3,0.597,B13,22,0,3,11.02362205,73.162732,21.08285603,D
40,13821,3625,20.4,1.109,B13,31,0,4,15.7480315,66.929136,39.16396538,D
32,13823,1701,21.6,0.776,D13,27,0,3,12.5984252,70.866144,27.40418137,D
30,13824,4144,21.3,0.668,A13,108,0,3,11.81102362,69.881892,23.59019736,D
43,13826,2414,20.7,1.185,C13,65,8,4,16.92913386,67.913388,41.84788005,D
64,13827,2054,25.3,3.854,C13,109,0,6,25.19685039,83.005252,136.1027255,D
54,13827,2438,31.7,2.984,C13,64,0,5,21.25984252,104.002628,105.3789655,D
34,13831,2577,20.1,0.738,C13,67,4,3,13.38582677,65.944884,26.06222403,D
38,13832,4576,23.8,1.099,A13,61,0,4,14.96062992,78.083992,38.81081872,D
41,13833,2879,23.1,1.442,C13,19,0,4,16.14173228,75.787404,50.9237494,D
55,13833,4961,35.1,4.325,A13,19,0,6,21.65354331,115.157484,152.7359335,D
47,13835,3197,20.7,1.548,B13,86,14,5,18.50393701,67.913388,54.66710407,D
71,13839,1185,58.2,7.217,D13,118,8,7,27.95275591,190.944888,254.8659497,D
64,13839,2181,25.3,3.854,C13,111,0,6,25.19685039,83.005252,136.1027255,D
26,13841,1154,21.3,0.528,D13,117,0,3,10.23622047,69.881892,18.64614402,D
26,13841,3873,19.8,0.51,B13,21,0,3,10.23622047,64.960632,18.01048002,S
28,13842,2614,18.3,0.592,C13,28,0,3,11.02362205,60.039372,20.90628269,S
28,13842,3300,23.6,0.643,B13,88,0,3,11.02362205,77.427824,22.7073307,D
71,13847,3039,44.9,5.009,B13,122,0,7,27.95275591,147.309716,176.8911656,D
29,13848,4157,20.4,0.505,A13,109,0,3,11.41732283,66.929136,17.83390669,D
34,13850,1205,18,0.749,D13,80,0,3,13.38582677,59.05512,26.45068537,S
27,13851,4118,16.6,0.42,A13,107,0,3,10.62992126,54.461944,14.83216002,S
37,13855,1584,19.5,1.072,D13,71,12,4,14.56692913,63.97638,37.85732271,S
31,13855,3929,25.3,0.78,B13,23,0,3,12.20472441,83.005252,27.54544003,D
46,13860,1408,30.5,2.093,D13,70,12,5,18.11023622,100.06562,73.91359743,D
37,13865,4817,21.3,1.011,A13,21,0,4,14.56692913,69.881892,35.70312805,D
37,13869,1834,22.3,0.871,D13,19,0,4,14.56692913,73.162732,30.75907471,D
26,13878,1251,18.3,0.412,D13,78,0,3,10.23622047,60.039372,14.54964269,S
29,13879,3986,21.3,0.509,B13,24,0,3,11.41732283,69.881892,17.97516536,D
29,13882,4776,17.7,0.459,A13,25,0,3,11.41732283,58.070868,16.20943202,S
26,13886,3496,16.8,0.417,B13,78,0,3,10.23622047,55.118112,14.72621602,S
29,13887,1950,15.5,0.449,D13,20,0,3,11.41732283,50.85302,15.85628535,S
41,13890,3611,24.7,1.567,B13,32,0,4,16.14173228,81.036748,55.33808274,D
35,13891,1593,22.3,0.987,D13,72,0,4,13.77952756,73.162732,34.85557604,D
75,13892,4881,34,4.798,A13,23,0,8,29.52755906,111.54856,169.4397709,D
78,13893,1313,38.5,4.927,D13,79,0,8,30.70866142,126.31234,173.9953629,D
85,13893,1454,35.1,7.998,D13,74,0,9,33.46456693,115.157484,282.4467044,D
26,13897,1506,15.8,0.353,D13,73,0,3,10.23622047,51.837272,12.46607735,S
62,13903,4509,24,3.065,A13,62,0,6,24.40944882,78.74016,108.2394535,D
28,13904,2451,20.7,0.583,C13,68,0,3,11.02362205,67.913388,20.58845069,D
72,13904,3724,53,8.306,B13,29,2,7,28.34645669,173.88452,293.3236217,D
34,13904,4172,25.6,0.977,A13,110,0,3,13.38582677,83.989504,34.50242938,D
30,13905,3988,16.5,0.664,B13,25,0,3,11.81102362,54.13386,23.4489387,S
120,13907,2772,45.9,15.286,C13,25,0,12,47.24409449,150.590556,539.8199954,D
33,13911,4817,19.5,0.833,A13,22,0,3,12.99212598,63.97638,29.41711737,S
45,13912,4980,26.5,1.326,A13,20,0,5,17.71653543,86.94226,46.82724806,D
29,13913,2826,23.8,0.63,C13,21,0,3,11.41732283,78.083992,22.24824003,D
27,13914,4586,18.3,0.454,A13,63,0,3,10.62992126,60.039372,16.03285869,S
52,13915,3089,17.7,1.436,B13,125,0,5,20.47244094,58.070868,50.7118614,S
29,13915,3160,21.6,0.608,B13,123,0,3,11.41732283,70.866144,21.47131736,D
25,13917,3482,18.9,0.39,B13,80,0,3,9.842519685,62.007876,13.77272002,S
29,13917,4299,21.3,0.56,A13,68,0,3,11.41732283,69.881892,19.77621336,D
36,13922,3737,21.6,1.019,B13,30,0,4,14.17322835,70.866144,35.98564538,D
28,13922,3988,16.2,0.413,B13,26,2,3,11.02362205,53.149608,14.58495735,S
38,13923,1721,22.6,1.016,D13,24,0,4,14.96062992,74.146984,35.87970138,D
39,13923,3375,27.7,1.658,B13,85,0,4,15.35433071,90.879268,58.55171741,D
31,13924,3533,19.5,0.544,B13,79,14,3,12.20472441,63.97638,19.21117869,S
45,13930,2536,23.8,1.774,C13,69,0,5,17.71653543,78.083992,62.64821875,D
51,13934,1081,25.3,2.305,D13,119,8,5,20.07874016,83.005252,81.40030677,D
37,13934,3113,24.1,0.799,B13,124,0,4,14.56692913,79.068244,28.2164187,D
53,13938,2106,32,2.985,C13,112,8,5,20.86614173,104.98688,105.4142801,D
30,13944,1550,21,0.694,D13,75,0,3,11.81102362,68.89764,24.5083787,D
35,13949,4513,22.6,0.962,A13,64,0,4,13.77952756,74.146984,33.97270938,D
32,13953,3682,24.7,1.089,B13,28,0,3,12.5984252,81.036748,38.45767205,D
34,13955,2154,19.5,0.654,C13,113,0,3,13.38582677,63.97638,23.09579203,S
78,13957,2378,38.5,4.927,C13,71,8,8,30.70866142,126.31234,173.9953629,D
95,13958,4256,58.8,14.044,A13,67,0,10,37.4015748,192.913392,495.9591793,D
43,13960,1898,23.9,1.625,D13,21,12,4,16.92913386,78.412076,57.38633341,D
65,13960,3352,41.2,3.794,B13,84,0,7,25.59055118,135.170608,133.9838455,D
35,13963,1638,24.1,1.042,D13,25,0,4,13.77952756,79.068244,36.79788271,D
25,13963,2045,18.6,0.421,C13,114,2,3,9.842519685,61.023624,14.86747469,S
27,13967,3377,20.4,0.658,B13,83,0,3,10.62992126,66.929136,23.2370507,D
39,13967,4216,21.9,1.325,A13,69,0,4,15.35433071,71.850396,46.79193339,D
39,13968,2835,22.9,1.267,C13,22,0,4,15.35433071,75.131236,44.74368272,D
40,13969,1787,28.7,1.551,D13,23,0,4,15.7480315,94.160108,54.77304807,D
38,13971,2257,23.5,1.092,C13,73,0,4,14.96062992,77.09974,38.56361605,D
33,13971,2666,23.5,0.812,C13,27,0,3,12.99212598,77.09974,28.67550937,D
36,13975,1093,20.4,0.878,D13,121,14,4,14.17322835,66.929136,31.00627737,D
42,13976,1260,18.3,1.591,D13,77,0,4,16.53543307,60.039372,56.18563474,S
32,13980,1543,22.6,0.919,D13,76,0,3,12.5984252,74.146984,32.45417871,D
29,13981,4296,16.5,0.556,A13,65,0,3,11.41732283,54.13386,19.63495469,S
34,13984,1817,21.6,0.819,D13,22,0,3,13.38582677,70.866144,28.92271204,D
35,13984,2536,25.3,0.925,C13,70,0,4,13.77952756,83.005252,32.66606671,D
36,13985,2266,22.3,1.172,C13,72,0,4,14.17322835,73.162732,41.38878939,D
35,13985,4268,19.8,0.942,A13,66,0,4,13.77952756,64.960632,33.26641604,S
50,13986,1125,21,1.739,D13,120,0,5,19.68503937,68.89764,61.41220541,D
48,13988,3777,23.2,1.668,B13,27,0,5,18.8976378,76.115488,58.90486407,D
26,13989,2744,21.6,0.63,C13,26,0,3,10.23622047,70.866144,22.24824003,D
64,13990,4782,26.5,3.492,A13,24,0,6,25.19685039,86.94226,123.3188162,D
29,13993,3506,17.7,0.589,B13,81,0,3,11.41732283,58.070868,20.80033869,S
39,13994,2884,31.1,1.911,C13,23,8,4,15.35433071,102.034124,67.48632809,D
37,13994,3346,28.3,1.397,B13,82,0,4,14.56692913,92.847772,49.3345894,D
36,13998,2812,20.1,0.762,C13,24,4,4,14.17322835,65.944884,26.90977603,D
31,14003,1363,18.3,0.687,D14,87,0,3,12.20472441,60.039372,24.26117603,S
40,14005,1302,21.4,1.065,D14,86,3,4,15.7480315,70.209976,37.61012005,D
34,14006,2792,17.1,0.646,C14,50,0,3,13.38582677,56.102364,22.8132747,S
48,14010,2556,44.2,3.255,C14,51,0,5,18.8976378,145.013128,114.9492401,D
27,14016,3754,21.3,0.524,B14,45,0,3,10.62992126,69.881892,18.50488536,D
91,14019,4508,54.4,7.802,A14,47,0,9,35.82677165,178.477696,275.5250297,D
40,14020,4013,24.4,1.545,A14,85,0,4,15.7480315,80.052496,54.56116007,D
44,14027,2988,23.8,1.513,C14,2,13,4,17.32283465,78.083992,53.43109073,D
27,14028,2498,17.4,0.327,C14,53,0,3,10.62992126,57.086616,11.54789601,S
39,14029,4783,24.1,1.064,A14,107,0,4,15.35433071,79.068244,37.57480538,D
37,14031,4769,24.4,1.151,A14,106,0,4,14.56692913,80.052496,40.64718138,D
25,14034,2432,21.3,0.486,C14,54,0,3,9.842519685,69.881892,17.16292802,D
33,14034,4128,18.9,0.657,A14,83,0,3,12.99212598,62.007876,23.20173603,S
47,14043,3680,22.9,1.943,B14,43,0,5,18.50393701,75.131236,68.61639742,D
30,14046,2591,16.5,0.613,C14,52,0,3,11.81102362,54.13386,21.64789069,S
30,14049,3502,23.8,0.524,B14,46,0,3,11.81102362,78.083992,18.50488536,D
41,14050,1301,24.4,1.482,D14,85,0,4,16.14173228,80.052496,52.33633607,D
55,14051,4586,22.9,2.092,A14,46,0,6,21.65354331,75.131236,73.87828276,D
33,14052,4634,24.7,0.897,A14,44,14,3,12.99212598,81.036748,31.67725604,D
97,14056,4691,50.5,12.704,A14,45,0,10,38.18897638,165.68242,448.6375259,D
57,14060,3218,24.4,3.019,B14,102,9,6,22.44094488,80.052496,106.6149788,D
36,14061,3679,19.8,0.966,B14,42,4,4,14.17322835,64.960632,34.11396804,S
58,14061,4244,18,1.964,A14,81,0,6,22.83464567,59.05512,69.35800542,S
29,14062,3540,19.2,0.535,B14,47,0,3,11.41732283,62.992128,18.89334669,S
61,14073,3105,24.4,2.512,B14,104,0,6,24.01574803,80.052496,88.71044278,D
34,14078,1701,20.4,0.925,D14,37,0,3,13.38582677,66.929136,32.66606671,D
39,14081,1222,18.6,1.131,D14,84,0,4,15.35433071,61.023624,39.94088805,S
30,14082,4221,18.9,0.541,A14,80,0,3,11.81102362,62.007876,19.10523469,S
36,14084,3338,21.3,0.92,B14,103,0,4,14.17322835,69.881892,32.48949337,D
44,14086,1283,26.9,1.849,D14,83,0,4,17.32283465,88.254596,65.29681875,D
33,14087,3386,24.7,0.721,B14,100,0,3,12.99212598,81.036748,25.4618747,D
117,14089,4385,63.6,22.413,A14,82,2,12,46.06299213,208.661424,791.507625,D
65,14093,4048,48.9,6.584,A14,86,0,7,25.59055118,160.433076,232.5117656,D
46,14097,1942,30.1,2.079,D14,1,0,5,18.11023622,98.753284,73.41919209,D
27,14097,2665,19.5,0.399,C14,49,0,3,10.62992126,63.97638,14.09055202,S
60,14099,1826,24.1,2.531,D14,3,0,6,23.62204724,79.068244,89.38142145,D
31,14099,3782,21,0.732,B14,44,0,3,12.20472441,68.89764,25.85033603,D
44,14100,1101,21,1.37,D14,88,2,4,17.32283465,68.89764,48.38109339,D
120,14100,3816,67.6,25.699,B14,1,0,12,47.24409449,221.784784,907.5516198,D
36,14101,4549,27.7,1.302,A14,48,0,4,14.17322835,90.879268,45.97969606,D
31,14102,4989,21.4,0.717,A14,2,0,3,12.20472441,70.209976,25.32061603,D
46,14103,4160,23.2,1.701,A14,84,0,5,18.11023622,76.115488,60.07024808,D
29,14104,4239,19.5,0.571,A14,79,0,3,11.41732283,63.97638,20.16467469,S
38,14106,4603,19.8,0.973,A14,43,0,4,14.96062992,64.960632,34.36117071,S
26,14107,2620,14.9,0.297,C14,48,0,3,10.23622047,48.884516,10.48845601,S
26,14111,3105,16.2,0.395,B14,106,0,3,10.23622047,53.149608,13.94929335,S
59,14113,3417,22.3,1.517,B14,48,0,6,23.22834646,73.162732,53.5723494,D
55,14120,1580,34.7,3.67,D14,38,0,6,21.65354331,113.845148,129.6048268,D
25,14126,4017,22.5,0.431,A14,87,0,3,9.842519685,73.8189,15.22062135,D
42,14130,2500,20.1,1.164,C14,55,0,4,16.53543307,65.944884,41.10627205,D
27,14130,2773,21.9,0.56,C14,47,0,3,10.62992126,71.850396,19.77621336,D
27,14132,3223,22.5,0.497,B14,99,0,3,10.62992126,73.8189,17.55138936,D
70,14134,3384,45,5.201,B14,98,0,7,27.55905512,147.6378,183.6715816,D
47,14140,1890,22.9,1.931,D14,2,12,5,18.50393701,75.131236,68.19262142,D
36,14140,2914,19.8,0.779,C14,1,0,4,14.17322835,64.960632,27.51012537,S
29,14143,3495,17.7,0.472,B14,49,0,3,11.41732283,58.070868,16.66852269,S
34,14145,4036,24.4,0.896,A14,88,0,3,13.38582677,80.052496,31.64194137,D
28,14146,3507,15.5,0.419,B14,50,0,3,11.02362205,50.85302,14.79684535,S
43,14148,3837,22.6,1.426,B14,2,0,4,16.92913386,74.146984,50.35871473,D
28,14152,4231,21.6,0.598,A14,78,0,3,11.02362205,70.866144,21.11817069,D
32,14153,4700,24.4,0.768,A14,42,0,3,12.5984252,80.052496,27.12166403,D
39,14156,2159,24.1,1.284,C14,96,2,4,15.35433071,79.068244,45.34403206,D
30,14156,3194,24.1,0.716,B14,109,0,3,11.81102362,79.068244,25.28530137,D
25,14157,3504,16.8,0.328,B14,51,0,3,9.842519685,55.118112,11.58321068,S
25,14160,1098,19.2,0.415,D14,89,0,3,9.842519685,62.992128,14.65558669,S
40,14165,4119,29.2,1.919,A14,90,0,4,15.7480315,95.800528,67.76884542,D
31,14168,1483,24,0.845,D14,39,0,3,12.20472441,78.74016,29.84089337,D
54,14168,2302,22.6,2.907,C14,93,0,5,21.25984252,74.146984,102.6597361,D
65,14171,3106,44.2,5.306,B14,108,3,7,25.59055118,145.013128,187.3796216,D
33,14172,3772,21.9,0.788,B14,40,0,3,12.99212598,71.850396,27.82795737,D
27,14174,2734,25.3,0.769,C14,46,0,3,10.62992126,83.005252,27.1569787,D
39,14174,4961,20.1,0.812,A14,1,0,4,15.35433071,65.944884,28.67550937,D
32,14177,1982,22.3,0.619,D14,4,0,3,12.5984252,73.162732,21.85977869,D
33,14177,3663,22.9,0.931,B14,41,0,3,12.99212598,75.131236,32.87795471,D
46,14179,2840,17.4,1.008,C14,3,0,5,18.11023622,57.086616,35.59718405,S
26,14183,2540,17.7,0.414,C14,56,0,3,10.23622047,58.070868,14.62027202,S
56,14184,2300,20.3,2.388,C14,94,0,6,22.04724409,66.601052,84.33142411,D
73,14185,1136,41.3,5.199,D14,90,0,7,28.74015748,135.498692,183.6009522,D
33,14185,3643,20,0.731,B14,39,0,3,12.99212598,65.6168,25.81502137,S
42,14186,2024,25,1.358,C14,99,0,4,16.53543307,82.021,47.95731739,D
27,14186,3277,16.8,0.386,B14,101,0,3,10.62992126,55.118112,13.63146135,S
41,14186,4687,21.9,1.165,A14,41,0,4,16.14173228,71.850396,41.14158672,D
28,14187,2765,12.9,0.385,C14,45,0,3,11.02362205,42.322836,13.59614668,S
25,14187,4441,20.7,0.407,A14,49,0,3,9.842519685,67.913388,14.37306935,D
44,14187,4622,21.3,1.227,A14,40,0,4,17.32283465,69.881892,43.33109606,D
33,14189,3104,26.8,1.081,B14,107,0,3,12.99212598,87.926512,38.17515472,D
44,14191,4099,23.5,1.468,A14,89,0,4,17.32283465,77.09974,51.84193073,D
46,14193,1414,16.8,1.341,D14,40,0,5,18.11023622,55.118112,47.35696806,S
41,14201,3067,19.5,1.086,B14,105,0,4,16.14173228,63.97638,38.35172805,S
26,14204,1991,21.9,0.53,D14,5,0,3,10.23622047,71.850396,18.71677336,D
41,14207,2263,18.4,1.057,C14,92,12,4,16.14173228,60.367456,37.32760271,S
28,14214,3501,21,0.458,B14,52,0,3,11.02362205,68.89764,16.17411735,D
36,14215,1063,21,0.611,D14,91,0,4,14.17322835,68.89764,21.57726136,D
32,14215,4482,22.9,0.808,A14,50,12,3,12.5984252,75.131236,28.5342507,D
27,14216,1658,19.8,0.583,D14,35,0,3,10.62992126,64.960632,20.58845069,S
35,14218,1771,23.2,0.89,D14,34,0,4,13.77952756,76.115488,31.43005337,D
29,14221,1507,18.6,0.415,D14,42,0,3,11.41732283,61.023624,14.65558669,S
28,14223,1614,18.3,0.456,D14,36,0,3,11.02362205,60.039372,16.10348802,S
40,14225,1135,21.9,1.031,D14,93,2,4,15.7480315,71.850396,36.40942138,D
80,14225,2834,24.4,5.625,C14,7,2,8,31.49606299,80.052496,198.6450003,D
80,14232,2868,46.8,8.926,C14,6,0,8,31.49606299,153.543312,315.2187151,D
31,14234,1488,19.5,0.673,D14,41,0,3,12.20472441,63.97638,23.7667707,S
27,14236,1354,24.7,0.603,D14,82,0,3,10.62992126,81.036748,21.29474403,D
35,14240,3916,26.5,1.006,B14,3,0,4,13.77952756,86.94226,35.52655471,D
30,14241,2081,24.1,0.78,C14,98,9,3,11.81102362,79.068244,27.54544003,D
124,14241,3816,68.3,25.512,B14,4,0,12,48.81889764,224.081372,900.9477771,D
29,14242,1301,21.2,0.59,D14,81,2,3,11.41732283,69.553808,20.83565336,D
31,14247,2116,22.9,0.763,C14,97,0,3,12.20472441,75.131236,26.9450907,D
28,14255,2580,20.4,0.484,C14,57,0,3,11.02362205,66.929136,17.09229869,D
56,14256,2732,32.3,3.087,C14,44,0,6,22.04724409,105.971132,109.0163761,D
25,14267,3093,19.8,0.38,B14,110,0,3,9.842519685,64.960632,13.41957335,S
41,14273,3133,23.5,1.213,B14,111,0,4,16.14173228,77.09974,42.83669072,D
29,14280,3142,21,0.564,B14,112,0,3,11.41732283,68.89764,19.91747203,D
68,14281,3760,28.3,4.738,B14,38,0,7,26.77165354,92.847772,167.3208909,D
59,14282,2470,21,2.996,C14,58,8,6,23.22834646,68.89764,105.8027415,D
28,14282,3562,22.3,0.694,B14,53,0,3,11.02362205,73.162732,24.5083787,D
37,14285,1858,20.7,1.042,D14,7,0,4,14.56692913,67.913388,36.79788271,D
35,14288,1019,25.6,1.064,D14,92,0,4,13.77952756,83.989504,37.57480538,D
68,14290,1255,27.1,4.712,D14,80,0,7,26.77165354,88.910764,166.4027095,D
54,14291,4282,18.6,1.914,A14,76,0,5,21.25984252,61.023624,67.59227209,S
31,14291,4603,20.4,0.943,A14,39,0,3,12.20472441,66.929136,33.30173071,D
37,14292,4167,23.8,1.221,A14,91,0,4,14.56692913,78.083992,43.11920805,D
39,14292,4527,23.2,1.222,A14,52,0,4,15.35433071,76.115488,43.15452272,D
28,14293,1913,23.8,0.577,D14,6,0,3,11.02362205,78.083992,20.37656269,D
33,14293,4322,26.2,1.158,A14,74,0,3,12.99212598,85.958008,40.89438405,D
37,14295,3686,23.2,1.128,B14,37,0,4,14.56692913,76.115488,39.83494405,D
31,14295,4401,24.7,0.757,A14,51,0,3,12.20472441,81.036748,26.7332027,D
39,14297,2259,20.4,0.983,C14,91,0,4,15.35433071,66.929136,34.71431738,D
32,14299,2930,20.1,0.587,C14,4,0,3,12.5984252,65.944884,20.72970936,D
35,14301,3052,22.3,0.987,B14,113,0,4,13.77952756,73.162732,34.85557604,D
26,14304,4703,19.5,0.397,A14,37,3,3,10.23622047,63.97638,14.01992268,S
25,14305,1260,18.3,0.332,D14,79,0,3,9.842519685,60.039372,11.72446935,S
27,14311,4315,19.2,0.513,A14,75,14,3,10.62992126,62.992128,18.11642402,S
50,14311,4737,21,2.204,A14,36,0,5,19.68503937,68.89764,77.83352543,D
